sender_id,receiver_id,timestamp,message_length,sender_department,sender_location,sender_age,receiver_department,receiver_location,receiver_age,month
509,454,2021-06-11 06:51:54,15,Admin,US,39,Admin,US,47,6
509,454,2021-06-11 06:52:39,34,Admin,US,39,Admin,US,47,6
386,387,2021-06-11 07:23:12,18,Admin,Germany,47,Operations,US,29,6
509,534,2021-06-11 07:23:57,49,Admin,US,39,Admin,US,38,6
469,97,2021-06-11 08:24:06,69,Operations,France,54,Operations,Germany,58,6
422,536,2021-06-11 09:11:34,73,Sales,Brasil,43,Sales,US,24,6
422,97,2021-06-11 09:18:44,37,Sales,Brasil,43,Operations,Germany,58,6
128,62,2021-06-11 10:30:02,61,Sales,France,47,Operations,France,34,6
128,236,2021-06-11 10:35:09,35,Sales,France,47,Sales,US,58,6
128,236,2021-06-11 10:52:38,80,Sales,France,47,Sales,US,58,6
144,398,2021-06-11 10:56:29,71,Sales,US,50,Sales,Germany,50,6
128,236,2021-06-11 11:02:29,82,Sales,France,47,Sales,US,58,6
128,97,2021-06-11 11:03:21,73,Sales,France,47,Operations,Germany,58,6
128,236,2021-06-11 11:11:29,65,Sales,France,47,Sales,US,58,6
128,236,2021-06-11 11:20:43,70,Sales,France,47,Sales,US,58,6
389,482,2021-06-11 20:09:28,11,Sales,France,39,Engineering,US,43,6
389,456,2021-06-11 20:09:41,71,Sales,France,39,Sales,US,29,6
509,389,2021-06-11 20:51:34,30,Admin,US,39,Sales,France,39,6
509,536,2021-06-11 20:52:54,48,Admin,US,39,Sales,US,24,6
509,536,2021-06-11 21:11:58,18,Admin,US,39,Sales,US,24,6
509,536,2021-06-11 21:14:15,38,Admin,US,39,Sales,US,24,6
509,97,2021-06-11 22:52:47,44,Admin,US,39,Operations,Germany,58,6
509,454,2021-06-11 23:03:21,66,Admin,US,39,Admin,US,47,6
509,302,2021-06-11 23:03:34,45,Admin,US,39,Sales,France,41,6
509,302,2021-06-11 23:16:12,45,Admin,US,39,Sales,France,41,6
509,302,2021-06-11 23:20:59,53,Admin,US,39,Sales,France,41,6
509,302,2021-06-11 23:35:45,61,Admin,US,39,Sales,France,41,6
509,236,2021-06-11 23:47:59,59,Admin,US,39,Sales,US,58,6
509,272,2021-06-11 23:48:54,57,Admin,US,39,Operations,US,47,6
509,302,2021-06-11 23:53:12,15,Admin,US,39,Sales,France,41,6
509,302,2021-06-11 23:55:39,59,Admin,US,39,Sales,France,41,6
509,236,2021-06-11 23:57:20,20,Admin,US,39,Sales,US,58,6
509,302,2021-06-11 23:58:13,74,Admin,US,39,Sales,France,41,6
509,236,2021-06-11 23:58:45,19,Admin,US,39,Sales,US,58,6
509,236,2021-06-11 23:58:48,29,Admin,US,39,Sales,US,58,6
509,236,2021-06-12 00:00:35,31,Admin,US,39,Sales,US,58,6
509,302,2021-06-12 00:01:16,10,Admin,US,39,Sales,France,41,6
509,302,2021-06-12 00:02:04,76,Admin,US,39,Sales,France,41,6
260,241,2021-06-12 01:35:19,26,Operations,US,48,Operations,US,42,6
128,236,2021-06-12 01:50:14,53,Sales,France,47,Sales,US,58,6
389,509,2021-06-12 02:16:35,57,Sales,France,39,Admin,US,39,6
389,559,2021-06-12 02:18:13,47,Sales,France,39,Operations,US,32,6
144,398,2021-06-12 03:26:52,77,Sales,US,50,Sales,Germany,50,6
389,482,2021-06-12 04:30:58,61,Sales,France,39,Engineering,US,43,6
389,193,2021-06-12 05:01:25,51,Sales,France,39,Sales,UK,45,6
286,549,2021-06-12 05:56:51,64,Sales,UK,52,Operations,Brasil,51,6
389,193,2021-06-12 07:05:55,73,Sales,France,39,Sales,UK,45,6
389,252,2021-06-12 07:06:39,88,Sales,France,39,Operations,Germany,56,6
389,252,2021-06-12 07:15:30,39,Sales,France,39,Operations,Germany,56,6
389,252,2021-06-12 07:27:04,36,Sales,France,39,Operations,Germany,56,6
389,252,2021-06-12 07:27:18,18,Sales,France,39,Operations,Germany,56,6
389,252,2021-06-12 07:29:28,42,Sales,France,39,Operations,Germany,56,6
260,283,2021-06-12 07:52:18,45,Operations,US,48,Operations,France,40,6
483,127,2021-06-12 08:08:06,87,Sales,France,25,Engineering,UK,35,6
370,568,2021-06-12 09:23:12,21,Engineering,Germany,36,Engineering,Germany,34,6
389,252,2021-06-12 09:23:23,77,Sales,France,39,Operations,Germany,56,6
128,236,2021-06-12 09:43:02,59,Sales,France,47,Sales,US,58,6
422,536,2021-06-12 09:44:13,11,Sales,Brasil,43,Sales,US,24,6
128,236,2021-06-12 09:59:04,27,Sales,France,47,Sales,US,58,6
422,536,2021-06-12 10:15:21,23,Sales,Brasil,43,Sales,US,24,6
128,236,2021-06-12 10:33:16,61,Sales,France,47,Sales,US,58,6
144,283,2021-06-12 10:52:53,82,Sales,US,50,Operations,France,40,6
144,456,2021-06-12 10:59:09,50,Sales,US,50,Sales,US,29,6
144,48,2021-06-12 11:05:39,46,Sales,US,50,IT,France,34,6
144,48,2021-06-12 11:07:48,26,Sales,US,50,IT,France,34,6
144,48,2021-06-12 11:11:12,68,Sales,US,50,IT,France,34,6
144,48,2021-06-12 11:16:22,62,Sales,US,50,IT,France,34,6
144,48,2021-06-12 11:19:31,81,Sales,US,50,IT,France,34,6
128,571,2021-06-12 12:04:05,71,Sales,France,47,Operations,US,44,6
128,571,2021-06-12 12:15:05,30,Sales,France,47,Operations,US,44,6
128,571,2021-06-12 12:19:24,17,Sales,France,47,Operations,US,44,6
128,571,2021-06-12 12:30:49,51,Sales,France,47,Operations,US,44,6
128,571,2021-06-12 12:31:02,28,Sales,France,47,Operations,US,44,6
317,308,2021-06-12 20:09:49,33,Operations,US,37,Sales,Germany,39,6
389,252,2021-06-12 22:54:44,35,Sales,France,39,Operations,Germany,56,6
389,193,2021-06-12 22:56:00,85,Sales,France,39,Sales,UK,45,6
128,236,2021-06-12 23:43:17,33,Sales,France,47,Sales,US,58,6
422,536,2021-06-13 01:04:39,35,Sales,Brasil,43,Sales,US,24,6
509,454,2021-06-13 01:26:27,39,Admin,US,39,Admin,US,47,6
422,449,2021-06-13 03:17:15,66,Sales,Brasil,43,Marketing,France,58,6
586,252,2021-06-13 05:31:26,66,Operations,France,38,Operations,Germany,56,6
586,589,2021-06-13 05:51:03,26,Operations,France,38,Engineering,US,42,6
586,481,2021-06-13 05:56:01,20,Operations,France,38,Sales,US,55,6
422,549,2021-06-13 06:05:19,20,Sales,Brasil,43,Operations,Brasil,51,6
422,285,2021-06-13 06:08:29,81,Sales,Brasil,43,Operations,France,45,6
586,481,2021-06-13 06:20:17,82,Operations,France,38,Sales,US,55,6
586,481,2021-06-13 06:21:18,53,Operations,France,38,Sales,US,55,6
422,285,2021-06-13 06:21:36,59,Sales,Brasil,43,Operations,France,45,6
586,481,2021-06-13 06:23:58,42,Operations,France,38,Sales,US,55,6
586,538,2021-06-13 06:24:51,39,Operations,France,38,Admin,UK,53,6
586,389,2021-06-13 06:25:30,77,Operations,France,38,Sales,France,39,6
586,481,2021-06-13 06:29:29,28,Operations,France,38,Sales,US,55,6
317,571,2021-06-13 06:39:48,64,Operations,US,37,Operations,US,44,6
389,252,2021-06-13 07:11:14,11,Sales,France,39,Operations,Germany,56,6
389,193,2021-06-13 07:12:48,88,Sales,France,39,Sales,UK,45,6
509,272,2021-06-13 07:15:40,64,Admin,US,39,Operations,US,47,6
586,389,2021-06-13 07:24:20,82,Operations,France,38,Sales,France,39,6
509,454,2021-06-13 07:30:08,65,Admin,US,39,Admin,US,47,6
389,193,2021-06-13 08:11:10,64,Sales,France,39,Sales,UK,45,6
469,463,2021-06-13 08:11:58,66,Operations,France,54,Sales,France,30,6
389,193,2021-06-13 08:52:38,86,Sales,France,39,Sales,UK,45,6
389,193,2021-06-13 09:09:15,14,Sales,France,39,Sales,UK,45,6
162,161,2021-06-13 09:10:33,18,Sales,US,41,Sales,US,51,6
469,463,2021-06-13 09:12:20,42,Operations,France,54,Sales,France,30,6
389,193,2021-06-13 09:41:03,22,Sales,France,39,Sales,UK,45,6
389,542,2021-06-13 09:43:33,72,Sales,France,39,Sales,Germany,45,6
389,289,2021-06-13 09:44:02,64,Sales,France,39,Operations,Brasil,45,6
598,542,2021-06-13 09:44:45,16,Operations,US,38,Sales,Germany,45,6
389,289,2021-06-13 09:45:32,79,Sales,France,39,Operations,Brasil,45,6
598,542,2021-06-13 09:46:47,17,Operations,US,38,Sales,Germany,45,6
389,542,2021-06-13 09:47:44,36,Sales,France,39,Sales,Germany,45,6
598,542,2021-06-13 09:50:09,33,Operations,US,38,Sales,Germany,45,6
128,236,2021-06-13 09:51:45,18,Sales,France,47,Sales,US,58,6
389,542,2021-06-13 09:51:55,88,Sales,France,39,Sales,Germany,45,6
389,542,2021-06-13 09:55:44,17,Sales,France,39,Sales,Germany,45,6
389,542,2021-06-13 10:00:16,25,Sales,France,39,Sales,Germany,45,6
128,324,2021-06-13 10:02:39,87,Sales,France,47,Sales,US,40,6
389,542,2021-06-13 10:05:37,51,Sales,France,39,Sales,Germany,45,6
389,542,2021-06-13 10:09:06,23,Sales,France,39,Sales,Germany,45,6
317,368,2021-06-13 10:11:56,22,Operations,US,37,Operations,Brasil,24,6
389,542,2021-06-13 10:14:38,20,Sales,France,39,Sales,Germany,45,6
317,368,2021-06-13 10:17:37,35,Operations,US,37,Operations,Brasil,24,6
389,542,2021-06-13 10:18:18,35,Sales,France,39,Sales,Germany,45,6
586,409,2021-06-13 10:25:49,16,Operations,France,38,Engineering,US,29,6
586,389,2021-06-13 10:26:32,49,Operations,France,38,Sales,France,39,6
144,142,2021-06-13 10:26:58,72,Sales,US,50,Admin,US,57,6
598,567,2021-06-13 10:42:21,50,Operations,US,38,IT,US,58,6
598,289,2021-06-13 10:42:52,69,Operations,US,38,Operations,Brasil,45,6
598,542,2021-06-13 10:44:45,10,Operations,US,38,Sales,Germany,45,6
598,289,2021-06-13 10:45:13,28,Operations,US,38,Operations,Brasil,45,6
598,103,2021-06-13 10:46:16,78,Operations,US,38,Sales,Brasil,23,6
144,561,2021-06-13 10:52:42,36,Sales,US,50,Engineering,UK,58,6
605,272,2021-06-13 10:58:09,85,Admin,France,31,Operations,US,47,6
598,103,2021-06-13 10:58:54,54,Operations,US,38,Sales,Brasil,23,6
598,103,2021-06-13 11:04:39,63,Operations,US,38,Sales,Brasil,23,6
605,263,2021-06-13 11:11:04,50,Admin,France,31,Operations,France,35,6
598,103,2021-06-13 11:12:18,13,Operations,US,38,Sales,Brasil,23,6
605,263,2021-06-13 11:15:29,20,Admin,France,31,Operations,France,35,6
598,103,2021-06-13 11:18:08,74,Operations,US,38,Sales,Brasil,23,6
605,263,2021-06-13 11:20:43,16,Admin,France,31,Operations,France,35,6
605,263,2021-06-13 11:25:20,79,Admin,France,31,Operations,France,35,6
605,263,2021-06-13 11:29:04,48,Admin,France,31,Operations,France,35,6
605,263,2021-06-13 11:31:07,30,Admin,France,31,Operations,France,35,6
605,263,2021-06-13 11:35:30,15,Admin,France,31,Operations,France,35,6
422,391,2021-06-13 11:35:54,83,Sales,Brasil,43,IT,Germany,30,6
605,263,2021-06-13 11:39:53,12,Admin,France,31,Operations,France,35,6
598,542,2021-06-13 11:42:39,13,Operations,US,38,Sales,Germany,45,6
605,263,2021-06-13 11:42:53,70,Admin,France,31,Operations,France,35,6
605,308,2021-06-13 11:53:07,77,Admin,France,31,Sales,Germany,39,6
605,337,2021-06-13 12:06:25,52,Admin,France,31,Sales,US,37,6
128,324,2021-06-13 15:12:49,14,Sales,France,47,Sales,US,40,6
128,236,2021-06-13 15:19:46,82,Sales,France,47,Sales,US,58,6
509,454,2021-06-13 18:07:16,49,Admin,US,39,Admin,US,47,6
422,62,2021-06-13 18:13:21,25,Sales,Brasil,43,Operations,France,34,6
509,454,2021-06-13 18:13:28,60,Admin,US,39,Admin,US,47,6
605,308,2021-06-13 19:17:16,54,Admin,France,31,Sales,Germany,39,6
598,67,2021-06-13 19:22:41,20,Operations,US,38,IT,France,42,6
598,32,2021-06-13 19:24:27,64,Operations,US,38,Sales,UK,54,6
586,300,2021-06-13 19:35:25,24,Operations,France,38,Operations,France,34,6
586,460,2021-06-13 19:38:54,71,Operations,France,38,Sales,UK,26,6
586,607,2021-06-13 19:42:26,47,Operations,France,38,IT,US,43,6
386,387,2021-06-13 20:14:31,47,Admin,Germany,47,Operations,US,29,6
386,609,2021-06-13 20:17:01,53,Admin,Germany,47,Sales,US,27,6
509,454,2021-06-13 20:48:19,53,Admin,US,39,Admin,US,47,6
509,454,2021-06-13 21:59:47,66,Admin,US,39,Admin,US,47,6
422,536,2021-06-13 22:32:06,69,Sales,Brasil,43,Sales,US,24,6
422,449,2021-06-13 22:33:40,86,Sales,Brasil,43,Marketing,France,58,6
605,302,2021-06-13 23:16:11,53,Admin,France,31,Sales,France,41,6
586,386,2021-06-14 01:12:44,83,Operations,France,38,Admin,Germany,47,6
586,607,2021-06-14 01:15:05,85,Operations,France,38,IT,US,43,6
509,454,2021-06-14 01:19:54,64,Admin,US,39,Admin,US,47,6
144,635,2021-06-14 02:30:36,38,Sales,US,50,Sales,France,26,6
422,394,2021-06-14 02:51:35,37,Sales,Brasil,43,Admin,US,56,6
422,607,2021-06-14 02:55:29,87,Sales,Brasil,43,IT,US,43,6
586,349,2021-06-14 03:55:48,86,Operations,France,38,Operations,Germany,24,6
128,236,2021-06-14 05:15:15,54,Sales,France,47,Sales,US,58,6
389,193,2021-06-14 05:17:50,32,Sales,France,39,Sales,UK,45,6
422,389,2021-06-14 05:37:27,24,Sales,Brasil,43,Sales,France,39,6
389,422,2021-06-14 05:39:06,24,Sales,France,39,Sales,Brasil,43,6
422,389,2021-06-14 05:42:20,38,Sales,Brasil,43,Sales,France,39,6
389,422,2021-06-14 05:43:22,20,Sales,France,39,Sales,Brasil,43,6
422,389,2021-06-14 05:45:04,49,Sales,Brasil,43,Sales,France,39,6
389,422,2021-06-14 05:47:40,49,Sales,France,39,Sales,Brasil,43,6
422,389,2021-06-14 05:49:50,67,Sales,Brasil,43,Sales,France,39,6
389,422,2021-06-14 05:52:51,37,Sales,France,39,Sales,Brasil,43,6
422,389,2021-06-14 05:55:07,61,Sales,Brasil,43,Sales,France,39,6
389,422,2021-06-14 05:55:37,45,Sales,France,39,Sales,Brasil,43,6
422,389,2021-06-14 05:56:59,57,Sales,Brasil,43,Sales,France,39,6
389,422,2021-06-14 05:59:23,11,Sales,France,39,Sales,Brasil,43,6
509,454,2021-06-14 06:00:44,38,Admin,US,39,Admin,US,47,6
162,368,2021-06-14 06:29:29,38,Sales,US,41,Operations,Brasil,24,6
643,638,2021-06-14 07:04:59,12,Admin,US,49,Sales,Germany,40,6
605,272,2021-06-14 08:03:08,84,Admin,France,31,Operations,US,47,6
605,266,2021-06-14 08:08:29,21,Admin,France,31,Engineering,US,36,6
422,285,2021-06-14 08:09:43,59,Sales,Brasil,43,Operations,France,45,6
605,103,2021-06-14 08:12:50,15,Admin,France,31,Sales,Brasil,23,6
605,266,2021-06-14 08:13:50,14,Admin,France,31,Engineering,US,36,6
605,103,2021-06-14 08:16:24,38,Admin,France,31,Sales,Brasil,23,6
605,289,2021-06-14 08:21:47,32,Admin,France,31,Operations,Brasil,45,6
422,394,2021-06-14 08:23:07,47,Sales,Brasil,43,Admin,US,56,6
605,103,2021-06-14 08:23:31,80,Admin,France,31,Sales,Brasil,23,6
605,289,2021-06-14 08:24:11,35,Admin,France,31,Operations,Brasil,45,6
605,103,2021-06-14 08:27:08,78,Admin,France,31,Sales,Brasil,23,6
605,289,2021-06-14 08:28:06,14,Admin,France,31,Operations,Brasil,45,6
605,289,2021-06-14 08:31:43,59,Admin,France,31,Operations,Brasil,45,6
605,103,2021-06-14 08:36:32,46,Admin,France,31,Sales,Brasil,23,6
280,321,2021-06-14 08:37:56,62,Admin,US,38,Admin,US,28,6
317,368,2021-06-14 08:53:36,16,Operations,US,37,Operations,Brasil,24,6
422,194,2021-06-14 08:53:53,21,Sales,Brasil,43,Admin,US,28,6
317,6,2021-06-14 08:55:15,76,Operations,US,37,Sales,UK,50,6
605,103,2021-06-14 08:55:16,15,Admin,France,31,Sales,Brasil,23,6
317,308,2021-06-14 08:58:49,59,Operations,US,37,Sales,Germany,39,6
605,103,2021-06-14 08:59:45,49,Admin,France,31,Sales,Brasil,23,6
605,74,2021-06-14 09:00:47,12,Admin,France,31,Admin,France,45,6
605,103,2021-06-14 09:01:46,68,Admin,France,31,Sales,Brasil,23,6
605,74,2021-06-14 09:05:51,13,Admin,France,31,Admin,France,45,6
317,6,2021-06-14 09:05:59,36,Operations,US,37,Sales,UK,50,6
605,74,2021-06-14 09:08:57,47,Admin,France,31,Admin,France,45,6
317,6,2021-06-14 09:10:37,11,Operations,US,37,Sales,UK,50,6
605,74,2021-06-14 09:14:52,18,Admin,France,31,Admin,France,45,6
605,74,2021-06-14 09:16:40,30,Admin,France,31,Admin,France,45,6
605,272,2021-06-14 09:17:20,58,Admin,France,31,Operations,US,47,6
317,316,2021-06-14 09:23:32,59,Operations,US,37,Admin,France,27,6
317,325,2021-06-14 09:26:32,15,Operations,US,37,Engineering,US,38,6
317,325,2021-06-14 09:29:23,55,Operations,US,37,Engineering,US,38,6
317,316,2021-06-14 09:30:07,70,Operations,US,37,Admin,France,27,6
605,263,2021-06-14 09:50:33,58,Admin,France,31,Operations,France,35,6
344,254,2021-06-14 09:58:00,17,Sales,US,35,Sales,France,44,6
605,413,2021-06-14 10:18:01,56,Admin,France,31,Sales,US,52,6
605,413,2021-06-14 10:21:45,83,Admin,France,31,Sales,US,52,6
605,413,2021-06-14 10:26:22,83,Admin,France,31,Sales,US,52,6
128,685,2021-06-14 10:27:27,72,Sales,France,47,Marketing,UK,52,6
605,413,2021-06-14 10:30:24,30,Admin,France,31,Sales,US,52,6
605,413,2021-06-14 10:32:50,83,Admin,France,31,Sales,US,52,6
605,263,2021-06-14 10:34:43,70,Admin,France,31,Operations,France,35,6
605,413,2021-06-14 10:36:34,46,Admin,France,31,Sales,US,52,6
605,263,2021-06-14 10:37:20,62,Admin,France,31,Operations,France,35,6
605,263,2021-06-14 10:38:35,75,Admin,France,31,Operations,France,35,6
605,413,2021-06-14 10:42:19,73,Admin,France,31,Sales,US,52,6
422,375,2021-06-14 10:42:36,45,Sales,Brasil,43,Admin,US,24,6
605,413,2021-06-14 10:46:13,82,Admin,France,31,Sales,US,52,6
605,413,2021-06-14 10:51:40,62,Admin,France,31,Sales,US,52,6
605,413,2021-06-14 10:56:00,14,Admin,France,31,Sales,US,52,6
605,413,2021-06-14 10:59:18,21,Admin,France,31,Sales,US,52,6
605,413,2021-06-14 11:06:29,87,Admin,France,31,Sales,US,52,6
605,413,2021-06-14 11:12:45,24,Admin,France,31,Sales,US,52,6
586,300,2021-06-14 19:19:13,49,Operations,France,38,Operations,France,34,6
586,638,2021-06-14 19:21:34,12,Operations,France,38,Sales,Germany,40,6
586,666,2021-06-14 19:24:17,27,Operations,France,38,IT,US,37,6
586,252,2021-06-14 19:28:00,28,Operations,France,38,Operations,Germany,56,6
586,481,2021-06-14 19:28:08,84,Operations,France,38,Sales,US,55,6
698,184,2021-06-14 20:47:28,50,IT,Germany,26,Sales,France,45,6
337,220,2021-06-14 21:00:50,56,Sales,US,37,Admin,US,51,6
337,220,2021-06-14 21:05:19,75,Sales,US,37,Admin,US,51,6
337,220,2021-06-14 21:06:39,12,Sales,US,37,Admin,US,51,6
605,337,2021-06-14 21:39:54,14,Admin,France,31,Sales,US,37,6
605,272,2021-06-14 21:45:09,27,Admin,France,31,Operations,US,47,6
698,184,2021-06-14 21:45:18,64,IT,Germany,26,Sales,France,45,6
509,454,2021-06-14 21:46:01,77,Admin,US,39,Admin,US,47,6
698,184,2021-06-14 21:49:34,75,IT,Germany,26,Sales,France,45,6
509,616,2021-06-14 21:49:50,58,Admin,US,39,Admin,France,46,6
509,698,2021-06-14 21:53:04,30,Admin,US,39,IT,Germany,26,6
509,513,2021-06-14 21:53:43,21,Admin,US,39,Engineering,France,57,6
79,8,2021-06-14 21:55:15,33,Sales,France,33,IT,Brasil,54,6
389,236,2021-06-14 22:04:59,46,Sales,France,39,Sales,US,58,6
509,454,2021-06-14 22:05:40,62,Admin,US,39,Admin,US,47,6
509,389,2021-06-14 22:08:30,66,Admin,US,39,Sales,France,39,6
509,454,2021-06-14 22:10:31,18,Admin,US,39,Admin,US,47,6
509,454,2021-06-14 22:12:50,65,Admin,US,39,Admin,US,47,6
509,454,2021-06-14 22:14:17,37,Admin,US,39,Admin,US,47,6
509,454,2021-06-14 22:17:42,13,Admin,US,39,Admin,US,47,6
162,368,2021-06-14 22:17:56,12,Sales,US,41,Operations,Brasil,24,6
509,302,2021-06-14 22:20:27,22,Admin,US,39,Sales,France,41,6
509,454,2021-06-14 22:21:31,67,Admin,US,39,Admin,US,47,6
509,454,2021-06-14 22:25:14,37,Admin,US,39,Admin,US,47,6
509,454,2021-06-14 22:27:20,43,Admin,US,39,Admin,US,47,6
317,308,2021-06-14 23:03:47,22,Operations,US,37,Sales,Germany,39,6
389,236,2021-06-14 23:08:48,51,Sales,France,39,Sales,US,58,6
317,680,2021-06-14 23:10:05,72,Operations,US,37,IT,France,24,6
317,659,2021-06-14 23:17:16,80,Operations,US,37,Marketing,US,39,6
598,252,2021-06-14 23:19:23,81,Operations,US,38,Operations,Germany,56,6
598,289,2021-06-14 23:20:03,58,Operations,US,38,Operations,Brasil,45,6
598,482,2021-06-14 23:23:59,18,Operations,US,38,Engineering,US,43,6
598,252,2021-06-14 23:40:11,50,Operations,US,38,Operations,Germany,56,6
598,252,2021-06-14 23:51:38,15,Operations,US,38,Operations,Germany,56,6
598,252,2021-06-14 23:52:51,27,Operations,US,38,Operations,Germany,56,6
598,542,2021-06-15 00:07:17,50,Operations,US,38,Sales,Germany,45,6
586,589,2021-06-15 00:09:54,16,Operations,France,38,Engineering,US,42,6
586,252,2021-06-15 00:10:05,63,Operations,France,38,Operations,Germany,56,6
586,481,2021-06-15 00:10:13,39,Operations,France,38,Sales,US,55,6
586,481,2021-06-15 00:12:26,68,Operations,France,38,Sales,US,55,6
586,616,2021-06-15 00:15:14,68,Operations,France,38,Admin,France,46,6
586,698,2021-06-15 00:29:24,28,Operations,France,38,IT,Germany,26,6
422,673,2021-06-15 00:31:36,78,Sales,Brasil,43,Sales,US,47,6
422,598,2021-06-15 00:37:42,13,Sales,Brasil,43,Operations,US,38,6
605,272,2021-06-15 00:49:04,24,Admin,France,31,Operations,US,47,6
422,673,2021-06-15 01:06:57,32,Sales,Brasil,43,Sales,US,47,6
586,673,2021-06-15 01:37:40,17,Operations,France,38,Sales,US,47,6
586,673,2021-06-15 01:42:22,68,Operations,France,38,Sales,US,47,6
337,220,2021-06-15 02:00:12,61,Sales,US,37,Admin,US,51,6
337,673,2021-06-15 02:03:21,79,Sales,US,37,Sales,US,47,6
286,400,2021-06-15 02:12:09,25,Sales,UK,52,Sales,Germany,45,6
705,154,2021-06-15 02:44:46,35,Admin,US,59,IT,Germany,54,6
586,673,2021-06-15 02:47:36,44,Operations,France,38,Sales,US,47,6
586,687,2021-06-15 02:47:55,76,Operations,France,38,Sales,US,36,6
586,687,2021-06-15 02:49:21,61,Operations,France,38,Sales,US,36,6
586,616,2021-06-15 02:50:21,33,Operations,France,38,Admin,France,46,6
337,673,2021-06-15 03:13:13,46,Sales,US,37,Sales,US,47,6
337,649,2021-06-15 03:30:28,25,Sales,US,37,Sales,US,37,6
337,281,2021-06-15 03:31:21,14,Sales,US,37,Sales,France,35,6
337,649,2021-06-15 03:41:33,72,Sales,US,37,Sales,US,37,6
337,583,2021-06-15 03:43:43,15,Sales,US,37,IT,Germany,33,6
586,402,2021-06-15 04:18:25,59,Operations,France,38,IT,Germany,54,6
586,707,2021-06-15 04:23:05,37,Operations,France,38,Operations,France,36,6
509,707,2021-06-15 04:34:52,40,Admin,US,39,Operations,France,36,6
598,400,2021-06-15 04:58:27,58,Operations,US,38,Sales,Germany,45,6
705,707,2021-06-15 05:01:40,72,Admin,US,59,Operations,France,36,6
705,710,2021-06-15 05:04:09,83,Admin,US,59,IT,US,36,6
705,710,2021-06-15 05:04:23,79,Admin,US,59,IT,US,36,6
705,710,2021-06-15 05:04:28,35,Admin,US,59,IT,US,36,6
598,400,2021-06-15 05:32:00,29,Operations,US,38,Sales,Germany,45,6
598,400,2021-06-15 05:32:38,24,Operations,US,38,Sales,Germany,45,6
598,400,2021-06-15 05:39:08,32,Operations,US,38,Sales,Germany,45,6
586,687,2021-06-15 05:47:36,71,Operations,France,38,Sales,US,36,6
598,400,2021-06-15 05:48:36,15,Operations,US,38,Sales,Germany,45,6
598,400,2021-06-15 05:48:47,68,Operations,US,38,Sales,Germany,45,6
598,400,2021-06-15 05:55:40,84,Operations,US,38,Sales,Germany,45,6
598,400,2021-06-15 06:00:07,45,Operations,US,38,Sales,Germany,45,6
586,616,2021-06-15 06:14:35,21,Operations,France,38,Admin,France,46,6
162,161,2021-06-15 06:18:06,29,Sales,US,41,Sales,US,51,6
705,707,2021-06-15 06:41:10,59,Admin,US,59,Operations,France,36,6
598,259,2021-06-15 06:48:28,14,Operations,US,38,Engineering,US,44,6
